id,campaign_type,channel,topic,started_at,finished_at,total_count,ab_test,warmup_mode,hour_limit,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout,is_test,position
10029,bulk,mobile_push,leave review,2023-02-09 15:00:11.782979+00:00,2023-02-09 15:00:26+00:00,154,,False,,112.0,False,False,True,True,False,False,,
10036,bulk,mobile_push,offer after purchase,2023-02-10 07:15:11.825806+00:00,2023-02-10 07:15:36+00:00,772,,False,,92.0,False,False,True,False,False,False,,
10037,bulk,mobile_push,happy birthday,2023-02-10 07:45:12.367773+00:00,2023-02-10 07:45:42+00:00,1723,,False,,96.0,False,False,True,True,False,False,,
10043,bulk,email,sale out,2023-02-10 09:18:09.014166+00:00,2023-02-10 12:06:40+00:00,3860450,,False,,98.0,False,False,True,False,True,False,,
10060,bulk,email,sale out,2023-02-13 08:00:11.560783+00:00,2023-02-13 08:07:51+00:00,185098,,False,,106.0,False,False,True,False,False,False,,
10061,bulk,mobile_push,sale out,2023-02-10 14:15:11.932633+00:00,2023-02-10 16:07:29+00:00,1529874,,False,,20.0,False,False,True,False,False,False,,
10064,bulk,mobile_push,leave review,2023-02-10 15:15:11.200001+00:00,2023-02-10 15:15:27+00:00,37,,False,,112.0,False,False,True,True,False,False,,
10065,bulk,mobile_push,leave review,2023-02-10 16:00:12.305239+00:00,2023-02-10 16:00:28+00:00,164,,False,,112.0,False,False,True,True,False,False,,
10067,bulk,mobile_push,sale out,2023-02-10 13:24:56.877700+00:00,2023-02-10 13:25:13+00:00,2,,False,,20.0,False,False,True,False,False,False,,
10070,bulk,mobile_push,sale out,2023-02-11 12:15:11.280508+00:00,2023-02-11 12:15:27+00:00,3,,False,,36.0,False,False,True,False,True,False,,
10114,bulk,mobile_push,happy birthday,2023-02-13 09:00:11.262558+00:00,2023-02-13 09:00:56+00:00,5597,,False,,96.0,False,False,True,True,False,False,,
10127,bulk,mobile_push,sale out,2023-02-13 14:15:11.965043+00:00,2023-02-13 16:14:58+00:00,1537359,,False,,24.0,False,False,True,False,False,False,,
10129,bulk,mobile_push,leave review,2023-02-13 15:15:11.850256+00:00,2023-02-13 15:15:33+00:00,98,,False,,112.0,False,False,True,True,False,False,,
10130,bulk,mobile_push,leave review,2023-02-13 15:30:11.614391+00:00,2023-02-13 15:30:28+00:00,421,,False,,112.0,False,False,True,True,False,False,,
10145,bulk,mobile_push,offer after purchase,2023-02-14 07:45:11.486243+00:00,2023-02-14 07:45:33+00:00,851,,False,,92.0,False,False,True,False,False,False,,
10146,bulk,mobile_push,happy birthday,2023-02-14 08:15:11.422070+00:00,2023-02-14 08:15:35+00:00,1883,,False,,96.0,False,False,True,True,False,False,,
10152,bulk,mobile_push,sale out,2023-02-14 13:30:13.115768+00:00,2023-02-14 15:41:25+00:00,1775153,,False,,35.0,False,True,True,False,False,False,,
10159,bulk,email,sale out,2023-02-15 10:10:27.410160+00:00,2023-02-15 10:26:43+00:00,383056,,False,,122.0,False,False,True,False,False,False,,
10179,bulk,email,sale out,2023-02-16 09:32:58.319705+00:00,2023-02-16 10:30:40+00:00,1445059,,False,,108.0,False,False,True,False,False,False,,
10180,bulk,mobile_push,offer after purchase,2023-02-15 10:50:44.366032+00:00,2023-02-15 10:51:06+00:00,857,,False,,92.0,False,False,True,False,False,False,,
10186,bulk,mobile_push,happy birthday,2023-02-15 11:45:11.184580+00:00,2023-02-15 11:45:34+00:00,1730,,False,,96.0,False,False,True,True,False,False,,
10187,bulk,email,sale out,2023-02-15 13:42:44.658093+00:00,2023-02-15 13:50:55+00:00,192372,,False,,122.0,False,False,True,False,False,False,,
10193,bulk,mobile_push,sale out,2023-02-15 15:45:10.979582+00:00,2023-02-15 15:53:38+00:00,100736,,False,,25.0,False,False,True,False,False,False,,
10194,bulk,mobile_push,leave review,2023-02-15 16:15:11.685598+00:00,2023-02-15 16:15:25+00:00,43,,False,,112.0,False,False,True,True,False,False,,
10195,bulk,mobile_push,leave review,2023-02-15 16:45:11.623839+00:00,2023-02-15 16:45:25+00:00,135,,False,,112.0,False,False,True,True,False,False,,
10209,bulk,mobile_push,offer after purchase,2023-02-16 09:30:12.255760+00:00,2023-02-16 09:30:29+00:00,842,,False,,92.0,False,False,True,False,False,False,,
10210,bulk,mobile_push,happy birthday,2023-02-16 09:00:11.941330+00:00,2023-02-16 09:00:37+00:00,1745,,False,,96.0,False,False,True,True,False,False,,
10218,bulk,email,sale out,2023-02-17 10:28:39.244136+00:00,2023-02-17 10:39:37+00:00,273033,,False,,94.0,False,False,True,False,False,False,,
10233,bulk,mobile_push,sale out,2023-02-16 15:00:12.171421+00:00,2023-02-16 15:38:44+00:00,489269,,False,,25.0,False,False,True,False,False,False,,
10234,bulk,mobile_push,leave review,2023-02-16 15:45:10.980658+00:00,2023-02-16 15:45:25+00:00,43,,False,,112.0,False,False,True,True,False,False,,
10235,bulk,mobile_push,leave review,2023-02-16 16:00:11.517733+00:00,2023-02-16 16:00:25+00:00,140,,False,,112.0,False,False,True,True,False,False,,
10247,bulk,email,sale out,2023-02-17 10:53:02.196630+00:00,2023-02-17 10:54:06+00:00,19780,,False,,124.0,False,False,True,False,False,False,,
10248,bulk,email,sale out,2023-02-17 10:56:43.386358+00:00,2023-02-17 10:57:48+00:00,20751,,False,,124.0,False,False,True,False,False,False,,
10256,bulk,mobile_push,offer after purchase,2023-02-17 11:13:28.134706+00:00,2023-02-17 11:13:48+00:00,828,,False,,92.0,False,False,True,False,False,False,,
10257,bulk,mobile_push,happy birthday,2023-02-17 12:00:12.200874+00:00,2023-02-17 12:00:35+00:00,1795,,False,,96.0,False,False,True,True,False,False,,
10268,bulk,mobile_push,sale out,2023-02-17 14:06:16.342438+00:00,2023-02-17 16:17:15+00:00,1811887,,False,,18.0,False,False,True,False,False,False,,
10269,bulk,mobile_push,leave review,2023-02-17 14:45:11.726995+00:00,2023-02-17 14:45:26+00:00,47,,False,,112.0,False,False,True,True,False,False,,
10270,bulk,mobile_push,leave review,2023-02-17 15:15:11.724445+00:00,2023-02-17 15:15:26+00:00,177,,False,,112.0,False,False,True,True,False,False,,
10289,bulk,email,sale out,2023-02-20 11:32:37.749358+00:00,2023-02-20 12:49:33+00:00,1751564,,False,,103.0,False,False,True,False,False,False,,
10308,bulk,mobile_push,happy birthday,2023-02-20 08:00:11.675975+00:00,2023-02-20 08:01:51+00:00,5466,,False,,96.0,False,False,True,True,False,False,,
10309,bulk,mobile_push,event,2023-02-20 10:45:11.600917+00:00,2023-02-20 10:45:47+00:00,1035,,False,,122.0,False,False,True,False,False,False,,
10321,bulk,mobile_push,sale out,2023-02-20 14:00:11.874889+00:00,2023-02-20 16:21:11+00:00,1816462,,False,,36.0,False,False,True,False,False,False,,
10326,bulk,mobile_push,leave review,2023-02-20 14:45:11.269722+00:00,2023-02-20 14:45:25+00:00,103,,False,,112.0,False,False,True,True,False,False,,
10329,bulk,mobile_push,leave review,2023-02-20 14:45:11.252614+00:00,2023-02-20 14:45:27+00:00,510,,False,,112.0,False,False,True,True,False,False,,
10345,bulk,mobile_push,happy birthday,2023-02-21 07:15:12.018759+00:00,2023-02-21 07:15:39+00:00,1805,,False,,96.0,False,False,True,True,False,False,,
10373,bulk,email,sale out,2023-02-22 08:00:12.051318+00:00,2023-02-22 09:28:32+00:00,1722054,,False,,130.0,False,False,True,False,False,False,,
10381,bulk,mobile_push,leave review,2023-02-21 16:00:11.448029+00:00,2023-02-21 16:00:27+00:00,43,,False,,112.0,False,False,True,True,False,False,,
10382,bulk,mobile_push,leave review,2023-02-21 16:15:11.830066+00:00,2023-02-21 16:15:25+00:00,146,,False,,112.0,False,False,True,True,False,False,,
10397,bulk,mobile_push,offer after purchase,2023-02-22 08:15:13.031562+00:00,2023-02-22 08:15:39+00:00,883,,False,,92.0,False,False,True,False,False,False,,
10400,bulk,mobile_push,happy birthday,2023-02-22 08:45:12.923817+00:00,2023-02-22 08:45:44+00:00,1819,,False,,96.0,False,False,True,True,False,False,,
10413,bulk,email,sale out,2023-02-23 08:45:14.032255+00:00,2023-02-23 08:45:55+00:00,7,,False,,109.0,False,False,True,False,False,False,,
10421,bulk,mobile_push,sale out,2023-02-22 14:15:11.340160+00:00,2023-02-22 16:32:08+00:00,1817072,,False,,24.0,False,False,True,False,False,False,,
10423,bulk,mobile_push,leave review,2023-02-22 15:00:11.186557+00:00,2023-02-22 15:00:30+00:00,26,,False,,112.0,False,False,True,True,False,False,,
10424,bulk,mobile_push,leave review,2023-02-22 15:00:11.174264+00:00,2023-02-22 15:00:31+00:00,143,,False,,112.0,False,False,True,True,False,False,,
10438,bulk,mobile_push,sale out,2023-02-23 11:00:11.893205+00:00,2023-02-23 11:37:21+00:00,465843,,False,,24.0,False,False,True,False,False,False,,
10439,bulk,email,sale out,2023-02-23 09:43:33.050495+00:00,2023-02-23 09:46:12+00:00,39436,,False,,109.0,False,False,True,False,False,False,,
10479,bulk,mobile_push,offer after purchase,2023-02-27 12:29:24.406443+00:00,2023-02-27 12:29:46+00:00,1176,,False,,92.0,False,False,True,False,False,False,,
10484,bulk,mobile_push,happy birthday,2023-02-27 13:15:12.353075+00:00,2023-02-27 13:16:07+00:00,7934,,False,,96.0,False,False,True,True,False,False,,
10491,bulk,mobile_push,leave review,2023-02-27 14:15:11.802777+00:00,2023-02-27 14:15:26+00:00,157,,False,,112.0,False,False,True,True,False,False,,
10492,bulk,mobile_push,leave review,2023-02-27 14:45:11.284619+00:00,2023-02-27 14:45:35+00:00,791,,False,,112.0,False,False,True,True,False,False,,
10507,bulk,email,sale out,2023-03-01 07:55:01.392360+00:00,2023-03-01 08:30:43+00:00,730357,,False,,144.0,False,False,True,False,False,False,,
10509,bulk,mobile_push,offer after purchase,2023-02-28 07:15:11.930509+00:00,2023-02-28 07:15:32+00:00,809,,False,,92.0,False,False,True,False,False,False,,
10510,bulk,mobile_push,happy birthday,2023-02-28 07:30:12.067345+00:00,2023-02-28 07:30:34+00:00,1857,,False,,96.0,False,False,True,True,False,False,,
10541,bulk,mobile_push,offer after purchase,2023-03-01 08:54:30.465968+00:00,2023-03-01 08:54:51+00:00,877,,False,,92.0,False,False,True,False,False,False,,
10544,bulk,mobile_push,happy birthday,2023-03-01 09:30:11.938987+00:00,2023-03-01 09:30:35+00:00,2003,,False,,96.0,False,False,True,True,False,False,,
10549,bulk,mobile_push,sale out,2023-03-01 14:00:12.026677+00:00,2023-03-01 16:24:42+00:00,1863244,,False,,43.0,False,False,True,False,False,False,,
10555,bulk,mobile_push,leave review,2023-03-01 15:15:12.053686+00:00,2023-03-01 15:15:28+00:00,68,,False,,112.0,False,False,True,True,False,False,,
10557,bulk,mobile_push,leave review,2023-03-01 15:45:11.720311+00:00,2023-03-01 15:45:27+00:00,321,,False,,112.0,False,False,True,True,False,False,,
10567,bulk,email,sale out,2023-03-02 08:38:13.757178+00:00,2023-03-02 08:40:28+00:00,38550,,False,,126.0,False,False,True,False,False,False,,
10573,bulk,mobile_push,offer after purchase,2023-03-02 07:30:11.437271+00:00,2023-03-02 07:30:33+00:00,1037,,False,,92.0,False,False,True,False,False,False,,
10574,bulk,mobile_push,happy birthday,2023-03-02 08:15:12.564729+00:00,2023-03-02 08:15:37+00:00,1833,,False,,96.0,False,False,True,True,False,False,,
10600,bulk,mobile_push,sale out,2023-03-02 15:00:13.800680+00:00,2023-03-02 15:37:41+00:00,457985,,False,,34.0,False,False,True,False,False,False,,
10608,bulk,mobile_push,leave review,2023-03-02 16:00:11.508474+00:00,2023-03-02 16:00:29+00:00,50,,False,,112.0,False,False,True,True,False,False,,
10609,bulk,mobile_push,leave review,2023-03-02 16:00:11.495323+00:00,2023-03-02 16:00:30+00:00,218,,False,,112.0,False,False,True,True,False,False,,
10619,bulk,email,sale out,2023-03-03 11:39:10.459053+00:00,2023-03-03 15:08:53+00:00,4776309,,False,,110.0,False,False,True,False,False,False,,
10637,bulk,mobile_push,happy birthday,2023-03-03 12:45:13.430073+00:00,2023-03-03 12:45:48+00:00,1882,,False,,96.0,False,False,True,True,False,False,,
10639,bulk,mobile_push,offer after purchase,2023-03-03 12:45:13.394679+00:00,2023-03-03 12:45:48+00:00,1882,,False,,92.0,False,False,True,False,False,False,,
10640,bulk,mobile_push,sale out,2023-03-03 13:58:24.438544+00:00,2023-03-03 16:40:49+00:00,1704318,,False,,25.0,False,False,True,False,False,False,,
10642,bulk,mobile_push,leave review,2023-03-03 16:00:11.678429+00:00,2023-03-03 16:00:31+00:00,64,,False,,112.0,False,False,True,True,False,False,,
10643,bulk,mobile_push,leave review,2023-03-03 16:15:11.774399+00:00,2023-03-03 16:15:27+00:00,208,,False,,112.0,False,False,True,True,False,False,,
10671,bulk,email,sale out,2023-03-06 11:38:20.452974+00:00,2023-03-06 15:02:53+00:00,4503439,,False,,99.0,True,False,True,False,True,False,,
10685,bulk,mobile_push,sale out,2023-03-07 11:45:11.990659+00:00,2023-03-07 13:39:32+00:00,1581487,,False,,20.0,True,False,True,False,True,False,,
10687,bulk,mobile_push,happy birthday,2023-03-06 09:05:59.120693+00:00,2023-03-06 09:06:42+00:00,5772,,False,,96.0,False,False,True,True,False,False,,
10689,bulk,mobile_push,offer after purchase,2023-03-06 08:43:43.884639+00:00,2023-03-06 08:44:11+00:00,2039,,False,,92.0,False,False,True,False,False,False,,
10690,bulk,mobile_push,event,2023-03-06 10:45:11.730998+00:00,2023-03-06 10:45:34+00:00,1127,,False,,122.0,False,False,True,False,False,False,,
10712,bulk,mobile_push,leave review,2023-03-06 16:15:11.419575+00:00,2023-03-06 16:15:30+00:00,154,,False,,112.0,False,False,True,True,False,False,,
10713,bulk,mobile_push,leave review,2023-03-06 16:30:11.136620+00:00,2023-03-06 16:30:28+00:00,639,,False,,112.0,False,False,True,True,False,False,,
10733,bulk,mobile_push,offer after purchase,2023-03-07 10:56:25.313270+00:00,2023-03-07 10:56:53+00:00,1781,,False,,92.0,False,False,True,False,False,False,,
10734,bulk,mobile_push,happy birthday,2023-03-07 11:45:11.965876+00:00,2023-03-07 11:45:34+00:00,1753,,False,,96.0,False,False,True,True,False,False,,
10740,bulk,mobile_push,leave review,2023-03-07 14:30:11.869577+00:00,2023-03-07 14:30:30+00:00,60,,False,,112.0,False,False,True,True,False,False,,
10741,bulk,mobile_push,leave review,2023-03-07 14:00:11.916498+00:00,2023-03-07 14:00:39+00:00,194,,False,,112.0,False,False,True,True,False,False,,
10777,bulk,email,sale out,2023-03-09 07:30:12.124665+00:00,2023-03-09 07:34:53+00:00,100445,,False,,92.0,False,False,True,False,False,False,,
10782,bulk,mobile_push,offer after purchase,2023-03-09 09:00:12.095476+00:00,2023-03-09 09:00:51+00:00,3909,,False,,92.0,False,False,True,False,False,False,,
10783,bulk,mobile_push,happy birthday,2023-03-09 08:30:12.437388+00:00,2023-03-09 08:31:04+00:00,4027,,False,,96.0,False,False,True,True,False,False,,
10792,bulk,email,sale out,2023-03-10 07:14:37.292015+00:00,2023-03-10 08:19:18+00:00,1545660,,False,,103.0,False,False,True,False,False,False,,
10795,bulk,mobile_push,sale out,2023-03-09 13:48:11.382523+00:00,2023-03-09 14:23:18+00:00,437714,,False,,31.0,False,True,True,False,False,False,,
10796,bulk,mobile_push,leave review,2023-03-09 15:15:11.597767+00:00,2023-03-09 15:15:27+00:00,90,,False,,112.0,False,False,True,True,False,False,,
10797,bulk,mobile_push,leave review,2023-03-09 15:30:12.173102+00:00,2023-03-09 15:30:28+00:00,369,,False,,112.0,False,False,True,True,False,False,,
10821,bulk,mobile_push,happy birthday,2023-03-10 08:02:07.661790+00:00,2023-03-10 08:02:50+00:00,2023,,False,,96.0,False,False,True,True,False,False,,
10852,bulk,mobile_push,sale out,2023-03-10 16:10:51.965324+00:00,2023-03-10 18:26:06+00:00,1800792,,False,,24.0,False,False,True,False,False,False,,
10855,bulk,mobile_push,leave review,2023-03-10 16:00:12.214506+00:00,2023-03-10 16:00:28+00:00,54,,False,,112.0,False,False,True,True,False,False,,
10856,bulk,mobile_push,leave review,2023-03-10 15:45:12.051748+00:00,2023-03-10 15:45:29+00:00,56,,False,,112.0,False,False,True,True,False,False,,
10880,bulk,mobile_push,offer after purchase,2023-03-13 07:30:12.460503+00:00,2023-03-13 07:30:43+00:00,1790,,False,,92.0,False,False,True,False,False,False,,
10881,bulk,mobile_push,happy birthday,2023-03-13 08:00:12.690679+00:00,2023-03-13 08:01:42+00:00,6233,,False,,96.0,False,False,True,True,False,False,,
10894,bulk,mobile_push,sale out,2023-03-13 14:35:58.304509+00:00,2023-03-13 14:57:35+00:00,298651,,False,,17.0,False,False,True,False,False,False,,
10895,bulk,mobile_push,leave review,2023-03-13 15:45:12.048591+00:00,2023-03-13 15:45:30+00:00,145,,False,,112.0,False,False,True,True,False,False,,
10896,bulk,mobile_push,leave review,2023-03-13 16:00:12.190468+00:00,2023-03-13 16:00:32+00:00,687,,False,,112.0,False,False,True,True,False,False,,
10909,bulk,mobile_push,offer after purchase,2023-03-14 07:34:02.111194+00:00,2023-03-14 07:34:31+00:00,1580,,False,,92.0,False,False,True,False,False,False,,
10910,bulk,mobile_push,happy birthday,2023-03-14 08:15:11.911729+00:00,2023-03-14 08:15:42+00:00,1965,,False,,96.0,False,False,True,True,False,False,,
10912,bulk,email,sale out,2023-03-15 09:51:30.254264+00:00,2023-03-15 10:00:09+00:00,226219,,False,,127.0,False,False,True,False,False,True,,
10936,bulk,mobile_push,sale out,2023-03-14 14:45:05.997244+00:00,2023-03-14 17:06:35+00:00,1877997,,False,,24.0,False,False,True,False,False,False,,
10938,bulk,mobile_push,leave review,2023-03-14 16:15:11.239410+00:00,2023-03-14 16:15:29+00:00,49,,False,,112.0,False,False,True,True,False,False,,
10939,bulk,mobile_push,leave review,2023-03-14 15:45:12.412404+00:00,2023-03-14 15:45:33+00:00,228,,False,,112.0,False,False,True,True,False,False,,
10946,bulk,mobile_push,offer after purchase,2023-03-15 06:33:53.931900+00:00,2023-03-15 06:34:20+00:00,1371,,False,,92.0,False,False,True,False,False,False,,
10947,bulk,mobile_push,happy birthday,2023-03-15 07:30:12.469453+00:00,2023-03-15 07:30:41+00:00,2015,,False,,96.0,False,False,True,True,False,False,,
10954,bulk,email,sale out,2023-03-16 08:33:22.035483+00:00,2023-03-16 08:37:55+00:00,104596,,False,,106.0,False,True,True,False,False,False,,
10962,bulk,mobile_push,sale out,2023-03-15 13:30:11.411981+00:00,2023-03-15 16:31:59+00:00,2148458,,False,,32.0,False,False,True,False,False,False,,
10966,bulk,mobile_push,leave review,2023-03-15 15:30:12.096899+00:00,2023-03-15 15:30:35+00:00,37,,False,,112.0,False,False,True,True,False,False,,
10967,bulk,mobile_push,leave review,2023-03-15 15:45:12.353858+00:00,2023-03-15 15:45:30+00:00,200,,False,,112.0,False,False,True,True,False,False,,
10977,bulk,mobile_push,offer after purchase,2023-03-16 08:53:48.314899+00:00,2023-03-16 08:54:12+00:00,1352,,False,,92.0,False,False,True,False,False,False,,
10978,bulk,mobile_push,happy birthday,2023-03-16 09:30:11.537499+00:00,2023-03-16 09:30:38+00:00,1862,,False,,96.0,False,False,True,True,False,False,,
10988,bulk,email,sale out,2023-03-17 07:00:11.937720+00:00,2023-03-17 07:17:16+00:00,418684,,False,,106.0,False,False,True,False,False,False,,
10990,bulk,mobile_push,sale out,2023-03-16 14:30:11.953262+00:00,2023-03-16 15:13:14+00:00,486059,,False,,25.0,False,False,True,False,False,False,,
10993,bulk,mobile_push,leave review,2023-03-16 15:00:11.972856+00:00,2023-03-16 15:00:27+00:00,60,,False,,112.0,False,False,True,True,False,False,,
10994,bulk,mobile_push,leave review,2023-03-16 15:30:12.784864+00:00,2023-03-16 15:30:30+00:00,297,,False,,112.0,False,False,True,True,False,False,,
11005,bulk,mobile_push,offer after purchase,2023-03-17 06:57:51.971034+00:00,2023-03-17 06:58:17+00:00,1496,,False,,92.0,False,False,True,False,False,False,,
11006,bulk,mobile_push,happy birthday,2023-03-17 08:15:11.663858+00:00,2023-03-17 08:15:36+00:00,1933,,False,,96.0,False,False,True,True,False,False,,
11031,bulk,mobile_push,sale out,2023-03-17 14:13:33.363302+00:00,2023-03-17 16:59:41+00:00,1870823,True,False,,33.0,False,False,True,False,False,False,,
11035,bulk,mobile_push,,,,,True,False,,33.0,False,False,True,False,False,False,,
11104,bulk,mobile_push,happy birthday,2023-03-20 14:29:28.572610+00:00,2023-03-20 14:30:25+00:00,6161,,False,,96.0,False,False,True,True,False,False,,
11107,bulk,mobile_push,sale out,2023-03-20 15:45:11.185302+00:00,2023-03-20 18:16:38+00:00,1876973,,False,,24.0,False,False,True,False,False,False,,
11108,bulk,mobile_push,leave review,2023-03-20 17:00:11.602153+00:00,2023-03-20 17:00:31+00:00,284,,False,,112.0,False,False,True,True,False,False,,
11109,bulk,mobile_push,leave review,2023-03-20 16:30:11.305252+00:00,2023-03-20 16:30:32+00:00,54,,False,,112.0,False,False,True,True,False,False,,
11118,bulk,mobile_push,happy birthday,2023-03-21 08:12:20.199922+00:00,2023-03-21 08:12:49+00:00,2080,,False,,96.0,False,False,True,True,False,False,,
11131,bulk,mobile_push,sale out,2023-03-21 14:04:04.366485+00:00,2023-03-21 14:07:40+00:00,29467,,False,,24.0,False,False,True,False,False,False,,
11132,bulk,mobile_push,sale out,2023-03-21 16:19:19.337235+00:00,2023-03-21 18:37:28+00:00,1762439,,False,,17.0,False,False,True,False,False,False,,
11136,bulk,mobile_push,leave review,2023-03-21 16:15:12.323463+00:00,2023-03-21 16:15:38+00:00,58,,False,,112.0,False,False,True,True,False,False,,
11139,bulk,mobile_push,leave review,2023-03-21 16:30:12.405314+00:00,2023-03-21 16:30:31+00:00,228,,False,,112.0,False,False,True,True,False,False,,
11143,bulk,email,sale out,2023-03-22 10:00:11.877577+00:00,2023-03-22 10:23:54+00:00,213505,,False,,119.0,False,False,True,False,False,True,,
11144,bulk,email,sale out,2023-03-22 10:00:11.857084+00:00,2023-03-22 12:41:59+00:00,2900553,,False,,119.0,False,False,True,False,False,True,,
11148,bulk,mobile_push,offer after purchase,2023-03-22 08:32:23.832577+00:00,2023-03-22 08:32:51+00:00,1385,,False,,92.0,False,False,True,False,False,False,,
11149,bulk,mobile_push,happy birthday,2023-03-22 09:15:12.253620+00:00,2023-03-22 09:15:43+00:00,1999,,False,,96.0,False,False,True,True,False,False,,
11152,bulk,mobile_push,event,2023-03-22 10:45:12.736594+00:00,2023-03-22 10:46:05+00:00,1197,,False,,122.0,False,False,True,False,False,False,,
11163,bulk,mobile_push,sale out,2023-03-23 09:25:19.335803+00:00,2023-03-23 09:28:35+00:00,11434,,False,,20.0,False,False,True,False,False,False,,
11171,bulk,email,sale out,2023-03-23 09:24:01.680563+00:00,2023-03-23 09:33:32+00:00,106290,,False,,97.0,False,False,True,False,False,False,,
11172,bulk,mobile_push,sale out,2023-03-23 12:38:29.144230+00:00,2023-03-23 12:39:24+00:00,8343,,False,,25.0,False,False,True,False,False,False,,
11173,bulk,mobile_push,sale out,2023-03-23 12:37:33.983618+00:00,2023-03-23 12:38:26+00:00,6968,,False,,35.0,False,False,True,False,False,False,,
11175,bulk,mobile_push,sale out,2023-03-23 12:38:11.675897+00:00,2023-03-23 12:38:43+00:00,3284,,False,,32.0,False,False,True,False,False,False,,
11176,bulk,mobile_push,sale out,2023-03-23 09:25:38.247189+00:00,2023-03-23 09:29:34+00:00,14215,,False,,28.0,False,False,True,False,False,False,,
11177,bulk,mobile_push,sale out,2023-03-22 16:11:48.590465+00:00,2023-03-22 16:24:01+00:00,159229,,False,,23.0,False,False,True,False,False,False,,
11178,bulk,mobile_push,sale out,2023-03-22 16:11:50.375900+00:00,2023-03-22 17:32:45+00:00,1055670,,False,,29.0,False,False,True,False,False,False,,
11181,bulk,mobile_push,leave review,2023-03-22 16:36:29.809894+00:00,2023-03-22 16:36:57+00:00,233,,False,,112.0,False,False,True,True,False,False,,
11182,bulk,mobile_push,leave review,2023-03-22 17:15:12.372837+00:00,2023-03-22 17:15:32+00:00,51,,False,,112.0,False,False,True,True,False,False,,
11202,bulk,mobile_push,offer after purchase,2023-03-23 10:34:54.248461+00:00,2023-03-23 10:35:17+00:00,1375,,False,,92.0,False,False,True,False,False,False,,
11204,bulk,mobile_push,happy birthday,2023-03-23 11:15:11.856401+00:00,2023-03-23 11:16:06+00:00,2068,,False,,96.0,False,False,True,True,False,False,,
11207,bulk,mobile_push,sale out,2023-03-23 13:45:11.766127+00:00,2023-03-23 14:36:07+00:00,496305,,False,,19.0,False,False,True,False,False,False,,
11208,bulk,email,sale out,2023-03-29 08:00:11.751376+00:00,2023-03-29 10:03:43+00:00,2896782,,False,,119.0,False,False,True,False,False,False,,
11209,bulk,email,sale out,2023-03-24 07:57:44.143518+00:00,2023-03-24 08:26:09+00:00,411104,,False,,137.0,False,False,True,False,False,False,,
11211,bulk,mobile_push,leave review,2023-03-23 15:45:12.060287+00:00,2023-03-23 15:45:29+00:00,74,,False,,112.0,False,False,True,True,False,False,,
11212,bulk,mobile_push,leave review,2023-03-23 15:30:11.633838+00:00,2023-03-23 15:30:37+00:00,252,,False,,112.0,False,False,True,True,False,False,,
11229,bulk,mobile_push,offer after purchase,2023-03-24 08:15:13.105162+00:00,2023-03-24 08:15:55+00:00,1368,,False,,92.0,False,False,True,False,False,False,,
11230,bulk,mobile_push,happy birthday,2023-03-24 08:45:11.925868+00:00,2023-03-24 08:45:37+00:00,1999,,False,,96.0,False,False,True,True,False,False,,
11246,bulk,mobile_push,sale out,2023-03-24 15:38:51.068566+00:00,2023-03-24 18:00:01+00:00,1871446,,False,,24.0,False,False,True,False,False,False,,
11252,bulk,mobile_push,leave review,2023-03-24 17:00:12.424004+00:00,2023-03-24 17:00:33+00:00,53,,False,,112.0,False,False,True,True,False,False,,
11253,bulk,mobile_push,leave review,2023-03-24 17:15:11.890208+00:00,2023-03-24 17:15:33+00:00,271,,False,,112.0,False,False,True,True,False,False,,
11281,bulk,mobile_push,happy birthday,2023-03-27 09:45:11.679861+00:00,2023-03-27 09:45:56+00:00,6046,,False,,96.0,False,False,True,True,False,False,,
11302,bulk,mobile_push,leave review,2023-03-27 16:46:12.384922+00:00,2023-03-27 16:46:31+00:00,266,,False,,112.0,False,False,True,True,False,False,,
11303,bulk,mobile_push,leave review,2023-03-27 17:30:11.323912+00:00,2023-03-27 17:30:29+00:00,758,,False,,112.0,False,False,True,True,False,False,,
11325,bulk,mobile_push,happy birthday,2023-03-28 11:09:49.266649+00:00,2023-03-28 11:10:26+00:00,2007,,False,,96.0,False,False,True,True,False,False,,
11329,bulk,mobile_push,sale out,2023-03-29 08:00:11.748162+00:00,2023-03-29 08:03:19+00:00,15939,True,False,,29.0,False,False,True,False,False,False,,
11335,bulk,mobile_push,sale out,2023-03-28 14:44:17.169905+00:00,2023-03-28 14:56:30+00:00,214185,,False,,21.0,False,False,True,False,True,False,,
11336,bulk,mobile_push,leave review,2023-03-28 14:43:09.733342+00:00,2023-03-28 14:43:26+00:00,54,,False,,112.0,False,False,True,True,False,False,,
11337,bulk,mobile_push,leave review,2023-03-28 15:15:11.637319+00:00,2023-03-28 15:15:27+00:00,229,,False,,112.0,False,False,True,True,False,False,,
11345,bulk,mobile_push,,,,,True,False,,29.0,False,False,True,False,False,False,,
11352,bulk,mobile_push,happy birthday,2023-03-29 07:16:46.578486+00:00,2023-03-29 07:17:12+00:00,1731,,False,,96.0,False,False,True,True,False,False,,
11375,bulk,email,sale out,2023-03-30 08:55:21.961633+00:00,2023-03-30 09:00:23+00:00,107951,,False,,129.0,False,False,True,False,False,False,,
11387,bulk,mobile_push,sale out,2023-03-29 14:42:40.383437+00:00,2023-03-29 16:31:54+00:00,1371513,,False,,30.0,False,False,True,False,False,False,,
